29
24
25
25
21
27
19
26
20
23
25
24
25
22
24
23
24
23
23
24
21
24
20
24
20
25
19
23
24
30
21
25
22
26
24
24
24
23
20
21
25
9
7
7
7
7
7
7
7
8
12
12
11
12
19
28
30
42
32
41
70
47
10
10
10
10
10
10
10
10
10
11
12
13
13
15
18
18
20
23
24
26
34
30
31
34
30
30
30
30
30
33
31
32
35
53
34
35
44
65
67
71
67
59
59
57
59
53
53
51
49
44
49
48
49
41
41
37
37
36
37
36
34
34
34
36
38
40
37
38
34
32
34
38
38
35
40
41
40
34
37
34
38
37
38
41
37
38
39
40

























































































































































































































































































































































































































































































































































































































































































































































































































































